Brick,,,,,
TIME,delta,Vel(km/h),Acc x (m/s^2),Acc y (m/s^2),Acc z (m/s^2)
294469,419,4.3,2.9,3.65,11.49
294473,419,4.3,2.82,3.88,11.45
294477,419,4.3,2.9,3.88,11.41
294481,419,4.3,2.79,4.63,10.2
294486,419,4.3,2.82,4.9,10.08
294489,419,4.3,2.59,4.98,9.89
294493,419,4.3,2.16,5.92,9.1
294497,419,4.3,2.2,6.2,8.94
294501,419,4.3,2.31,5.41,9.41
294504,419,4.3,1.69,4.63,11.18
294508,419,4.3,1.73,3.77,10.4
294512,419,4.3,1.49,3.84,10.12
294516,419,4.3,1.37,3.61,8.63
294520,419,4.3,-1.61,5.3,6.63
294524,419,4.3,-2.08,7.26,6.79
294528,419,4.3,-2.16,0.12,6.24
294532,419,4.3,10,-1.45,8.28
294536,419,4.3,1.29,-6.86,10.04
294540,419,4.3,-7.53,8.39,10.08
294544,419,4.3,0.16,7.57,8.16
294547,419,4.3,-1.02,7.1,6.28
294551,419,4.3,1.33,7.37,5.84
294555,419,4.3,-2.75,3.73,6.16
294559,419,4.3,-0.59,4.79,8.16
294562,419,4.3,-1.18,6.9,10
294566,419,4.3,-0.04,4.12,10.36
294571,419,4.3,2.2,4.43,10.63
294575,419,4.3,1.41,2.31,10.98
294579,419,4.3,1.84,2.75,10.04
294583,419,4.3,1.29,3.3,10.28
294586,419,4.3,1.57,4.35,10.28
294590,419,4.3,1.41,4.2,11.57
294594,419,4.3,2.08,2.75,13.42
294598,419,4.3,2.28,2.39,13.3
294602,419,4.3,0.24,2.98,12.87
294605,419,4.3,0.75,3.3,11.61
294609,419,4.3,0.51,3.84,10.79
294614,419,4.3,-0.55,5.37,9.26
294618,419,4.3,-0.51,6.47,8.08
294622,419,4.3,-1.22,6.83,8.36
294625,419,4.3,-1.53,6.59,9.49
294629,419,4.3,-2.63,6.39,8.98
294633,419,4.3,-3.45,5.41,8.12
294637,419,4.3,-3.18,4.82,7.85
294641,419,4.3,-2.55,5.57,6.32
294644,419,4.3,-2.9,6.83,5.69
294648,419,4.3,-3.3,7.18,6
294652,419,4.3,-2.71,6.35,7.1
294657,419,4.3,-1.61,6.39,8.28
294660,419,4.3,-0.12,4.31,11.61
294664,419,4.3,0.12,4.28,13.61
294668,419,4.3,-0.27,5.26,13.06
294672,419,4.3,-0.16,5.61,11.65
294676,419,4.3,-0.16,5.57,11.65
294680,419,4.3,0.08,5.37,10.16
294683,419,4.3,0.63,5.02,9.81
294687,419,4.3,0.71,4.86,9.02
294691,419,4.3,1.06,4.79,8
294695,419,4.3,1.14,4.86,7.61
294699,419,4.3,1.26,5.1,6.71
294703,419,4.3,2.04,5.77,6.47
294707,419,4.3,2.24,5.3,7.26
294711,419,4.3,2.51,4.9,7.37
294715,419,4.3,2.55,4.75,8.36
294718,419,4.3,2.39,3.84,9.45
294722,419,4.3,2.16,4.24,11.1
294726,419,4.3,2.39,4.39,10.36
294730,419,4.3,2.31,4.24,10.55
294734,419,4.3,2.28,4.39,10.55
294737,419,4.3,2.12,5.26,10.4
294742,419,4.3,1.29,5.37,10.28
294746,419,4.3,0.9,5.06,10.63
294750,419,4.3,0.98,4.82,11.3
294754,419,4.3,1.1,3.84,10.63
294758,419,4.3,1.41,4.04,10.08
294761,419,4.3,1.53,3.8,9.34
294765,419,4.3,1.65,4.47,8.51
294769,419,4.3,1.65,4.63,8.16
294773,419,4.3,1.69,4.43,8.75
294776,419,4.3,2.12,3.92,9.92
294780,419,4.3,2.51,4.08,9.85
294785,419,4.3,2.47,4.67,10.47
294789,419,4.3,2.08,6.12,10
294793,419,4.3,1.53,6.35,9.81
294796,419,4.3,1.33,6.2,9.18
294800,419,4.3,0.94,5.61,9.3
294804,419,4.3,0.86,5.49,8.59
294808,419,4.3,1.02,5.22,7.57
294811,419,4.3,0.67,5.57,7.37
294815,419,4.3,0.43,6.28,7.34
294819,419,4.3,0.2,6.28,6.98
294823,419,4.3,0.31,5.96,6.71
294828,419,4.3,0.2,6.12,7.73
294831,419,4.3,0.71,5.45,8.83
294835,419,4.3,0.82,5.69,9.89
294839,494,3.64,1.22,5.45,10.83
294843,494,3.64,1.18,5.84,10.28
294847,494,3.64,0.94,6.04,10.04
294850,494,3.64,0.98,6.2,10.04
294854,494,3.64,0.35,6.51,9.89
294858,494,3.64,0.47,6.16,9.38
294862,494,3.64,0.12,5.65,9.3
294865,494,3.64,0.04,5.49,8.63
294870,494,3.64,-0.39,5.73,8.08
294874,494,3.64,-0.75,5.65,8.75
294878,494,3.64,-0.78,5.33,8.71
294882,494,3.64,-0.59,5.14,8.79
294885,494,3.64,-0.55,5.18,8.71
294889,494,3.64,-0.08,4.55,9.81
294893,494,3.64,-0.24,4.55,10.59
294897,494,3.64,0.24,4.51,10.08
294901,494,3.64,0.12,5.84,9.73
294904,494,3.64,0,5.37,9.34
294908,494,3.64,0.12,5.88,9.3
294913,494,3.64,0.2,6,9.14
294917,494,3.64,0.43,5.53,9.18
294920,494,3.64,0.35,5.22,8.87
294924,494,3.64,0.08,5.92,8.75
294928,494,3.64,-0.43,5.33,9.41
294932,494,3.64,-0.27,5.14,9.18
294935,494,3.64,-0.47,4.71,9.26
294939,494,3.64,-0.35,4.75,9.53
294943,494,3.64,-0.35,5.37,9.3
294947,494,3.64,-0.55,5.57,9.41
294951,494,3.64,-0.55,5.37,9.1
294955,494,3.64,-0.75,5.33,9.3
294959,494,3.64,-1.1,5.69,9.38
294963,494,3.64,-1.22,5.22,9.45
294967,494,3.64,-1.22,5.06,9.45
294971,494,3.64,-1.41,4.94,10.04
294974,494,3.64,-1.22,5.69,9.45
294978,494,3.64,-1.45,5.14,9.18
294982,494,3.64,-1.14,4.67,9.49
294986,494,3.64,-1.49,4.82,9.38
294989,494,3.64,-1.1,5.02,9.53
294993,494,3.64,-0.86,5.73,9.18
294998,494,3.64,-0.67,5.3,9.53
295002,494,3.64,-0.43,4.71,10.63
295006,494,3.64,-0.39,4.24,11.18
295010,494,3.64,0.08,4.43,11.1
295013,494,3.64,0.04,4.31,10.36
295017,494,3.64,0,5.06,9.77
295021,494,3.64,0.16,6.55,9.3
295025,494,3.64,0.35,6.98,8.75
295028,494,3.64,0.47,6.9,8.87
295032,494,3.64,0.51,7.22,9.26
295036,494,3.64,0.78,5.77,9.53
295041,494,3.64,1.18,5.84,10.28
295045,494,3.64,1.06,5.14,10.32
295048,494,3.64,2.12,5.33,10.36
295052,494,3.64,1.96,6.39,9.45
295056,494,3.64,1.65,6.2,8.75
295060,494,3.64,0.63,6.28,7.69
295064,494,3.64,0.47,5.73,7.96
295067,494,3.64,0.67,6.2,8.51
295071,494,3.64,1.84,5.06,8.24
295075,494,3.64,2.31,5.33,8.43
295079,494,3.64,2.47,5.14,7.96
295083,494,3.64,2.31,5.49,7.49
295087,494,3.64,1.69,5.18,7.81
295091,494,3.64,1.77,5.45,8.47
295095,494,3.64,1.65,7.06,8.32
295099,494,3.64,1.96,6.43,9.69
295102,494,3.64,2.16,5.81,10.71
295106,494,3.64,2.12,5.3,10.87
295110,494,3.64,1.61,5.06,10.75
295114,494,3.64,1.26,4.86,10.08
295118,494,3.64,1.26,5.26,9.65
295121,494,3.64,1.14,5.57,9.1
295126,494,3.64,1.29,5.96,8.32
295130,494,3.64,1.45,5.77,8.55
295134,494,3.64,1.41,5.14,8.98
295137,494,3.64,1.65,4.79,10.32
295141,494,3.64,1.8,5.14,10.16
295145,494,3.64,1.8,5.37,10.16
295149,494,3.64,2.39,5.88,9.1
295153,494,3.64,2.47,7.77,8.24
295157,494,3.64,2.35,7.65,7.69
295160,494,3.64,2.12,6.43,7.96
295164,494,3.64,1.53,4.94,8.47
295169,494,3.64,1.41,3.33,8.32
295173,494,3.64,1.41,2.71,7.85
295176,494,3.64,1.29,2.86,7.14
295180,494,3.64,1.14,3.41,8.59
295184,494,3.64,1.29,3.65,9.81
295188,494,3.64,1.26,4.16,10.71
295192,494,3.64,1.26,4.04,11.49
295195,494,3.64,1.61,4.35,12.32
295199,494,3.64,1.69,5.06,11.3
295203,494,3.64,1.57,5.26,10.47
295207,494,3.64,1.22,6.71,9.69
295212,494,3.64,1.22,6.24,9.49
295215,494,3.64,1.18,6.28,9.38
295219,494,3.64,1.33,5.61,9.3
295223,494,3.64,1.84,6.43,8.94
295227,494,3.64,1.88,6.08,10.2
295231,494,3.64,2.12,4.98,11.3
295234,494,3.64,2.2,4.35,11.38
295238,494,3.64,2.04,4.31,10.36
295242,494,3.64,2.47,4.59,9.41
295246,494,3.64,2.71,5.3,8.28
295250,411,4.38,2.71,6.71,7.45
295254,411,4.38,2.59,7.3,8.08
295258,411,4.38,2.28,7.1,8.67
295262,411,4.38,2.59,6.51,9.1
295266,411,4.38,1.29,7.34,9.53
295269,411,4.38,2.08,6.9,9.06
295273,411,4.38,1.22,6.71,8.39
295277,411,4.38,1.8,6.35,8.2
295281,411,4.38,1.14,6.35,8.2
295285,411,4.38,1.14,6.47,8
295288,411,4.38,0.75,6.43,8.2
295292,411,4.38,0.63,6.94,7.96
295297,411,4.38,2.2,5.26,7.81
295301,411,4.38,0.39,5.1,8.55
295304,411,4.38,0.75,5.81,8.2
295308,411,4.38,0.71,5.84,9.06
295312,411,4.38,0.78,5.45,9.65
295316,411,4.38,0.71,5.37,9.89
295320,411,4.38,0.9,6.32,9.69
295323,411,4.38,0.59,5.77,9.49
295327,411,4.38,0.2,4.94,9.85
295331,411,4.38,0.04,4.2,9.96
295335,411,4.38,-0.2,3.69,9.38
295339,411,4.38,-0.16,5.57,8.2
295343,411,4.38,-0.2,6.35,7.53
295347,411,4.38,0,7.1,7.26
295351,411,4.38,0.12,7.26,7.96
295354,411,4.38,0.2,6.83,9.34
295358,411,4.38,-0.08,6.51,9.18
295362,411,4.38,0.24,5.73,9.38
295366,411,4.38,0.16,4.82,10.08
295370,411,4.38,0.16,4.39,10.36
295373,411,4.38,0.27,4.67,9.1
295377,411,4.38,0.2,5.06,8.16
295382,411,4.38,0.51,5.18,7.1
295386,411,4.38,0.82,5.73,6.32
295389,411,4.38,1.18,5.37,6.71
295393,411,4.38,1.06,5.3,7.22
295397,411,4.38,1.26,4.12,8.08
295401,411,4.38,1.29,6.12,8.32
295405,411,4.38,1.29,4.63,8.75
295408,411,4.38,1.37,5.06,10.63
295412,411,4.38,1.61,4.31,11.96
295416,411,4.38,1.88,4.08,12.36
295420,411,4.38,2.16,4.67,11.02
295425,411,4.38,2.2,5.14,10.12
295428,411,4.38,1.8,5.73,9.53
295432,411,4.38,1.8,5.49,8.98
295436,411,4.38,1.41,5.14,9.02
295440,411,4.38,1.65,4.51,10.51
295444,411,4.38,2.12,3.96,12.67
295447,411,4.38,2.43,3.37,13.18
295451,411,4.38,2.39,4.9,12.4
295455,411,4.38,2.28,5.3,10.83
295459,411,4.38,1.29,6.47,9.26
295463,411,4.38,0.78,6.83,7.53
295467,411,4.38,0.2,8.59,6.51
295471,411,4.38,0.55,8.24,5.96
295475,411,4.38,0.78,7.88,5.77
295479,411,4.38,0.98,6.51,6.32
295483,411,4.38,0.9,4.51,8.43
295486,411,4.38,0.82,2.67,10.28
295490,411,4.38,0.86,3.57,10.98
295494,411,4.38,0.71,3.88,11.02
295498,411,4.38,1.49,5.22,9.81
295502,411,4.38,1.84,6.35,9.14
295505,411,4.38,1.88,7.06,8.43
295510,411,4.38,2,6.32,8.94
295514,411,4.38,1.41,5.77,9.53
295518,411,4.38,0.98,5.33,9.92
295521,411,4.38,1.22,4.9,11.45
295525,411,4.38,1.53,5.02,11.18
295529,411,4.38,1.37,5.1,10.12
295533,411,4.38,1.69,7.26,9.49
295537,411,4.38,0.94,6.08,8.47
295540,411,4.38,0.86,5.88,7.69
295544,411,4.38,0.86,6.28,6.63
295548,411,4.38,0.86,6.63,7.96
295553,411,4.38,1.45,5.41,9.02
295557,411,4.38,1.65,5.49,9.81
295560,411,4.38,2.04,5.26,9.85
295564,411,4.38,2.2,5.84,9.69
295568,411,4.38,2.24,5.81,9.18
295572,411,4.38,2.51,6.12,8.71
295575,411,4.38,2.59,6.12,8.36
295579,411,4.38,2.28,5.26,9.69
295583,411,4.38,1.88,4,11.92
295587,411,4.38,2.28,5.06,12.83
295591,411,4.38,2.24,5.06,10.2
295595,411,4.38,2.51,5.84,8.12
295599,411,4.38,2.55,5.92,6.67
295603,411,4.38,2.39,5.1,6.63
295607,411,4.38,1.77,6.63,6.75
295611,411,4.38,2.2,4.82,6.79
295614,411,4.38,1.84,3.84,9.3
295618,411,4.38,2.31,3.45,10.9
295622,411,4.38,2.16,4.67,11.06
295626,411,4.38,2.24,5.57,10.63
295630,380,4.74,1.8,6.9,9.89
295633,380,4.74,1.84,7.61,8.55
295638,380,4.74,1.84,7.22,7.61
295642,380,4.74,1.69,6.83,7.73
295646,380,4.74,1.73,5.41,10.71
295650,380,4.74,1.37,4.04,11.45
295653,380,4.74,1.26,4.55,10.51
295657,380,4.74,1.1,5.41,9.92
295661,380,4.74,1.26,6.63,8.08
295665,380,4.74,1.22,7.57,6.98
295669,380,4.74,1.1,8,6.83
295672,380,4.74,0.82,7.61,7.92
295676,380,4.74,1.29,8.24,8.67
295681,380,4.74,0.75,6.04,9.96
295685,380,4.74,1.1,5.37,10.43
295688,380,4.74,1.41,4.43,10.28
295692,380,4.74,1.29,4.35,9.41
295696,380,4.74,1.53,5.14,8.59
295700,380,4.74,2.35,6.75,7.3
295704,380,4.74,2.55,7.77,7.34
295707,380,4.74,2.51,6.67,8.24
295711,380,4.74,2.51,5.96,9.22
295715,380,4.74,2.43,5.22,10.28
295719,380,4.74,2.28,5.06,10.36
295724,380,4.74,2.04,5.1,10
295727,380,4.74,1.49,6.71,8.79
295731,380,4.74,1.45,6.12,6.86
295735,380,4.74,1.49,6.79,7.22
295739,380,4.74,1.29,6.24,7.77
295743,380,4.74,1.49,5.3,9.45
295746,380,4.74,1.33,4,10.67
295750,380,4.74,1.33,4.16,11.02
295754,380,4.74,1.57,4.47,10.04
295758,380,4.74,1.69,4.94,9.41
295762,380,4.74,2.08,5.53,8.87
295766,380,4.74,2.43,6.43,8.9
295770,380,4.74,2.24,5.57,10
295774,380,4.74,2.31,4.35,11.73
295778,380,4.74,2.31,3.49,12.47
295782,380,4.74,2.71,3.3,11.49
295785,380,4.74,2.9,5.3,9.96
295789,380,4.74,2.47,5.1,8.28
295793,380,4.74,2.51,4.98,9.73
295797,380,4.74,2,3.73,11.14
295801,380,4.74,1.84,3.8,12.2
295804,380,4.74,1.73,3.77,12.43
295809,380,4.74,1.96,3.8,12.2
295813,380,4.74,2.24,4.43,10.9
295817,380,4.74,1.8,4.59,9.77
295821,380,4.74,1.92,5.22,9.61
295824,380,4.74,1.8,5.02,10
295828,380,4.74,1.57,4.35,11.22
295832,380,4.74,1.41,4.16,11.96
295836,380,4.74,0.94,4.51,11.41
295840,380,4.74,0.75,5.1,9.45
295843,380,4.74,1.77,5.49,7.77
295847,380,4.74,1.26,6.32,6.98
295852,380,4.74,1.37,5.53,8.98
295856,380,4.74,0.86,4.86,10.04
295860,380,4.74,0.71,5.14,10.28
295863,380,4.74,0.9,5.41,10.2
295867,380,4.74,0.78,4.79,9.73
295871,380,4.74,1.49,5.1,8.55
295875,380,4.74,1.06,5.33,7.96
295879,380,4.74,1.37,5.49,8.32
295882,380,4.74,1.14,5.3,8.36
295886,380,4.74,0.78,5.14,9.3
295890,380,4.74,0.67,4.71,10.16
295895,380,4.74,0.27,4.71,11.02
295899,380,4.74,1.02,4.79,9.1
295902,272,6.62,0.59,5.57,7.77
295906,272,6.62,1.53,5.81,7.06
295910,272,6.62,1.37,6.47,7.02
295914,272,6.62,1.22,5.88,7.85
295917,272,6.62,1.26,5.22,8.43
295921,272,6.62,0.71,4.79,8.94
295925,272,6.62,0.78,5.57,9.38
295929,272,6.62,0.67,5.45,8.55
295933,272,6.62,0.67,6.28,8.2
295937,272,6.62,0.82,6.35,7.96
295941,272,6.62,0.63,6.43,8.39
295945,272,6.62,0.55,6.16,8.36
295949,272,6.62,0.31,6.28,8.9
295952,272,6.62,0.43,6.35,8.71
295956,272,6.62,0.16,6.47,8.67
295960,272,6.62,0.59,6.43,9.06
295964,272,6.62,0.39,6.04,9.18
295968,272,6.62,0.27,7.02,8.28
295971,272,6.62,0.59,7.49,7.81
295975,272,6.62,0.67,6.63,6.71
295980,272,6.62,1.14,6.39,7.92
295984,272,6.62,1.29,5.84,8.9
295987,272,6.62,1.41,5.96,9.3
295991,272,6.62,1.73,5.88,8.63
295995,272,6.62,2.2,6.39,8.36
295999,272,6.62,2.08,6.39,8.83
296003,272,6.62,1.84,6.35,8.83
296006,272,6.62,1.73,6.12,8.87
296010,272,6.62,1.65,5.96,9.53
296014,272,6.62,1.73,4.82,11.49
296018,272,6.62,1.57,4.79,11.81
296023,272,6.62,1.77,4.75,11.49
296026,272,6.62,1.02,5.61,8.75
296030,272,6.62,1.53,6.63,7.85
296034,272,6.62,0.82,5.53,8.75
296038,272,6.62,1.02,4.16,10.2
296042,272,6.62,0.67,3.49,10.87
296045,272,6.62,0,3.18,11.73
296049,272,6.62,0.51,3.18,11.69
296053,272,6.62,0.39,3.84,11.26
296057,272,6.62,0.9,4.9,10.4
296061,272,6.62,0.94,5.37,9.02
296065,272,6.62,0.55,4.86,8.24
296069,272,6.62,0.51,4,9.65
296073,272,6.62,0.47,4,10.16
296077,272,6.62,0.75,3.69,9.96
296080,272,6.62,0.94,3.22,10.08
296084,272,6.62,1.18,2.82,11.92
296088,272,6.62,0.86,2.39,12.4
296092,272,6.62,0.59,2.71,12.32
296096,272,6.62,0.39,4.55,10.79
296100,272,6.62,-0.31,6.08,9.41
296103,272,6.62,0.24,5.53,9.65
296108,272,6.62,0.9,5.69,9.49
296112,272,6.62,1.22,5.3,9.81
296116,272,6.62,0.98,4.94,11.26
296119,272,6.62,0.82,3.22,13.81
296123,272,6.62,1.1,3.49,13.22
296127,272,6.62,1.02,4.71,9.41
296131,272,6.62,0.63,6.75,6.28
296135,272,6.62,1.1,6.04,5.88
296138,272,6.62,1.22,5.41,7.1
296142,272,6.62,1.37,6.24,8.32
296146,272,6.62,1.18,4.51,10.4
296151,272,6.62,1.33,3.61,11.1
296155,272,6.62,1.45,4,11.1
296158,272,6.62,1.33,6.2,10.2
296162,272,6.62,1.02,6.63,8.59
296166,272,6.62,0.51,6.63,8.24
296170,272,6.62,0.59,7.02,6.94
296174,272,6.62,1.1,7.1,7.34
296177,272,6.62,1.29,5.81,9.14
296181,272,6.62,1.37,4.55,10.32
296185,272,6.62,1.26,4.16,10.59
296189,272,6.62,1.02,4.51,10.55
296194,292,6.16,0.98,4.79,8.71
296197,292,6.16,0.47,6.75,6.75
296201,292,6.16,0.63,7.37,5.41
296205,292,6.16,1.02,6.28,6.2
296209,292,6.16,1.22,6.24,6.98
296213,292,6.16,0.98,5.1,9.69
296216,292,6.16,0.82,5.06,10.71
296220,292,6.16,0.78,4.55,11.53
296224,292,6.16,0.59,4.67,11.69
296228,292,6.16,0.86,4.86,10.32
296232,292,6.16,0.86,5.45,9.73
296236,292,6.16,0.75,6.04,8.67
296240,292,6.16,1.06,5.06,9.65
296244,292,6.16,0.94,4.94,10.4
296248,292,6.16,1.06,4.24,10.32
296252,292,6.16,0.59,6,8.9
296255,292,6.16,0.51,5.3,7.92
296259,292,6.16,0.47,4.82,8.39
296263,292,6.16,0.71,3.77,9.41
296267,292,6.16,0.94,4.31,10
296270,292,6.16,0.9,4.39,10.32
296274,292,6.16,0.86,4.86,10
296279,292,6.16,0.86,5.81,10.59
296283,292,6.16,0.67,5.18,10.71
296287,292,6.16,0.94,5.57,10.04
296291,292,6.16,1.1,5.14,9.81
296294,292,6.16,1.37,5.14,9.81
296298,292,6.16,1.57,4.55,10.87
296302,292,6.16,1.41,4.31,11.02
296306,292,6.16,1.29,4.82,10.04
296310,292,6.16,1.26,4.59,11.45
296313,292,6.16,1.26,4.16,11.49
296317,292,6.16,1.57,4.16,11.38
296322,292,6.16,1.33,5.3,10.16
296326,292,6.16,1.26,7.1,8.79
296330,292,6.16,1.18,7.18,7.85
296333,292,6.16,1.14,6.9,8.39
296337,292,6.16,1.06,6.2,9.06
296341,292,6.16,0.86,5.65,9.77
296345,292,6.16,1.1,4.28,10.4
296349,292,6.16,0.51,4.86,10.63
296352,292,6.16,0.82,4.94,9.34
296356,292,6.16,0.9,6.43,7.61
296360,292,6.16,1.06,6.47,6.98
296365,292,6.16,1.1,6.94,6.94
296369,292,6.16,1.1,6.59,7.45
296372,292,6.16,0.86,5.84,8.83
296376,292,6.16,0.55,5.18,9.53
296380,292,6.16,0.71,5.53,9.18
296384,292,6.16,1.02,5.02,9.96
296387,292,6.16,1.1,5.02,10.47
296391,292,6.16,1.29,4.86,11.06
296395,292,6.16,0.78,4.94,11.96
296399,292,6.16,0.55,4.82,12.08
296403,292,6.16,0.24,5.61,11.14
296407,292,6.16,-0.04,5.14,10.83
296411,292,6.16,0.12,5.73,8.94
296415,292,6.16,0.47,5.02,7.81
296419,292,6.16,0.59,6.32,7.34
296423,292,6.16,0.71,3.88,10.9
296426,292,6.16,0.43,2.82,11.89
296430,292,6.16,-0.04,2.71,12.16
296434,292,6.16,-0.24,3.22,13.65
296438,292,6.16,-0.04,4.39,11.45
296442,292,6.16,0.47,5.69,9.49
296446,292,6.16,0.75,6.55,8.59
296450,292,6.16,1.26,7.26,8.12
296454,292,6.16,1.37,6.28,7.49
296458,264,6.82,1.1,4.55,9.22
296462,264,6.82,0.9,3.57,10.94
296466,264,6.82,0.31,3.57,10.36
296469,264,6.82,0.39,3.88,9.22
296473,264,6.82,0.55,5.06,6.04
296477,264,6.82,-0.67,9.22,6.12
296481,264,6.82,0.16,6.43,8.04
296484,264,6.82,-0.08,5.88,9.69
296488,264,6.82,-0.47,4.16,10.67
296493,264,6.82,-1.02,5.14,10.63
296497,264,6.82,-1.14,4.79,9.73
296501,264,6.82,-0.9,5.22,8.94
296504,264,6.82,-0.43,5.49,8.32
296508,264,6.82,0.35,4.82,8.16
296512,264,6.82,0.04,4.59,9.89
296516,264,6.82,0,5.06,10.28
296520,264,6.82,-0.43,5.18,9.41
296523,264,6.82,-0.43,6.12,8.43
296527,264,6.82,0,6.86,6.94
296531,264,6.82,0.35,7.06,6.47
296536,264,6.82,0.51,6.24,5.57
296539,264,6.82,1.02,4.39,8.39
296543,264,6.82,0.59,4.24,9.96
296547,264,6.82,0.39,3.57,10.87
296551,264,6.82,-0.08,4.71,11.1
296555,264,6.82,-0.63,5.33,10.67
296558,264,6.82,-0.27,6.43,9.45
296562,264,6.82,-0.16,7.02,8.79
296566,264,6.82,0.12,6.59,9.92
296570,264,6.82,0.08,4.98,11.73
296574,264,6.82,0.31,4.86,12.36
296578,264,6.82,0.16,4.31,11.38
296582,264,6.82,-0.12,4.08,10.83
296586,264,6.82,0,6.2,8.83
296590,264,6.82,0,5.77,8.16
296593,264,6.82,0.9,3.92,8.63
296597,264,6.82,0.2,5.1,8.9
296601,264,6.82,0.43,5.1,9.14
296605,264,6.82,0.08,6.08,8.51
296608,264,6.82,-0.16,6.47,8.63
296612,264,6.82,-0.31,6.2,8.39
296616,264,6.82,0.04,6.32,8.87
296621,264,6.82,0.12,5.61,8.36
296625,264,6.82,0.27,5.73,8.67
296628,264,6.82,0.08,4.75,8.08
296632,264,6.82,-0.39,4.9,8
296636,264,6.82,-0.71,5.3,8.16
296640,264,6.82,-0.63,4.94,8.04
296643,264,6.82,-0.55,5.26,9.26
296647,264,6.82,-0.78,6,10.4
296651,264,6.82,-0.9,6.39,10.63
296655,264,6.82,-0.78,5.14,10.9
296659,264,6.82,-0.67,4.86,11.14
296664,264,6.82,-0.31,4.08,11.1
296667,264,6.82,-0.2,4.16,10.43
296671,264,6.82,-0.16,4.43,11.02
296675,264,6.82,0.39,4.86,10.55
296679,264,6.82,0.39,5.1,9.89
296683,264,6.82,0.31,5.61,9.26
296686,264,6.82,0.12,4.79,7.77
296690,264,6.82,0.35,7.1,6.51
296694,264,6.82,0.55,5.49,5.37
296698,264,6.82,0.98,5.69,5.33
296701,264,6.82,1.29,4.79,5.1
296706,264,6.82,1.37,3.49,8.04
296710,264,6.82,0.94,2.43,10.9
296714,264,6.82,0.2,3.73,12.12
296718,264,6.82,1.02,3.14,18.04
296721,264,6.82,0.04,3.02,19.85
296725,264,6.82,0.08,4.2,16.79
296729,264,6.82,-0.9,6.43,14.08
296733,264,6.82,-1.41,7.22,12.04
296737,264,6.82,0.16,6.04,10.67
296740,282,6.38,0.55,5.3,11.02
296744,282,6.38,0.71,2.98,11.22
296749,282,6.38,1.22,3.53,10.2
296753,282,6.38,0.31,5.65,6.55
296757,282,6.38,0.2,7.06,8.83
296761,282,6.38,0.47,7.85,9.45
296764,282,6.38,0.51,7.61,7.14
296768,282,6.38,0.82,9.1,11.92
296772,282,6.38,1.65,5.45,15.1
296776,282,6.38,1.33,6.28,12.91
296780,282,6.38,1.06,8.36,7.1
296783,282,6.38,-0.2,9.45,2.47
296787,282,6.38,0.67,7.85,1.37
296792,282,6.38,1.61,4.67,0.35
296796,282,6.38,2.35,4.28,5.1
296799,282,6.38,1.8,2.16,8.87
296803,282,6.38,0.43,2.47,10.2
296807,282,6.38,0.04,2.82,12.24
296811,282,6.38,-1.29,5.18,12.24
296815,282,6.38,-0.63,7.14,9.85
296818,282,6.38,-0.04,8.43,8.08
296822,282,6.38,0.27,9.57,5.73
296826,282,6.38,1.88,6.94,7.65
296830,282,6.38,1.57,5.88,9.38
296834,282,6.38,1.49,4.9,8.67
296838,282,6.38,1.18,3.77,9.14
296842,282,6.38,1.02,5.53,8.55
296846,282,6.38,1.8,4.2,6.43
296850,282,6.38,1.61,5.61,4.12
296853,282,6.38,1.26,4,6.71
296857,282,6.38,2.9,4.55,8.39
296861,282,6.38,1.02,4.51,11.57
296865,282,6.38,0.67,4.67,11.26
296869,282,6.38,0.55,5.37,11.14
296872,282,6.38,0.51,6,11.85
296877,282,6.38,0.43,5.3,11.57
296881,282,6.38,0.55,4.47,11.3
296885,282,6.38,0.04,3.92,10.87
296889,282,6.38,0.43,4.94,9.92
296892,282,6.38,-0.35,4.67,9.53
296896,282,6.38,-0.27,4.39,9.1
296900,282,6.38,-0.31,4.16,9.53
296904,282,6.38,0.12,4.75,9.96
296907,282,6.38,0.16,5.3,9.73
296911,282,6.38,0.43,5.57,10.47
296915,282,6.38,0.12,6.04,9.81
296920,282,6.38,-0.08,5.37,10.08
296924,282,6.38,-0.35,4.71,9.69
296927,282,6.38,-0.2,4.04,9.85
296931,282,6.38,-0.39,4.9,9.73
296935,282,6.38,-0.04,4.71,9.45
296939,282,6.38,0,4.94,12.04
296943,282,6.38,-0.08,3.41,13.73
296946,282,6.38,0,3.45,13.89
296950,282,6.38,-0.27,6,11.73
296954,282,6.38,-0.24,7.26,10.47
296958,282,6.38,-0.2,7.45,9.61
296963,282,6.38,-0.16,6.08,10.36
296966,282,6.38,0.51,5.73,11.22
296970,230,7.83,0.59,5.06,12.87
296974,230,7.83,1.22,5.88,10.36
296978,230,7.83,1.69,6.12,7.02
296982,230,7.83,0.24,7.77,5.26
296985,230,7.83,0.59,7.73,4.59
296989,230,7.83,0.2,7.41,4.71
296993,230,7.83,1.22,10.12,4.63
296997,230,7.83,2.55,6.2,6.32
297001,230,7.83,2.16,5.73,8.28
297005,230,7.83,1.53,5.22,8.51
297009,230,7.83,0.98,4.51,9.49
297013,230,7.83,0.86,5.26,9.26
297017,230,7.83,0.78,6.2,9.18
297020,230,7.83,0.59,6.32,8.28
297024,230,7.83,1.22,6.43,9.65
297028,230,7.83,1.37,5.18,10.59
297032,230,7.83,0.9,6,10.51
297036,230,7.83,0.82,4.9,9.57
